Rank,id,value,mesure,Year,Estación,nombre
131,266,0,between_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0)
132,26,0,between_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.0)
133,239,0,between_cent,2019,Rincón del Bosque - Rubén Darío,239. Rincón del Bosque - Rubén Darío (0.0)
134,232,0,between_cent,2019,Taine - Rubén Darío,232. Taine - Rubén Darío (0.0)
135,194,0,between_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0)
136,191,0,between_cent,2019,Gobernador Rafael Rebollar - Gobernado Vicente Eguía,191. Gobernador Rafael Rebollar - Gobernado Vicente Eguía (0.0)
137,189,0,between_cent,2019,Gobernador Rafael Rebollar - Gobernador José Ceballos,189. Gobernador Rafael Rebollar - Gobernador José Ceballos (0.0)
138,187,0,between_cent,2019,General Cano - Gobernador Gregorio V. Gelati,187. General Cano - Gobernador Gregorio V. Gelati (0.0)
139,43,0,between_cent,2019,Juárez - Dr. Mora,43. Juárez - Dr. Mora (0.0)
140,29,0,between_cent,2019,Reforma - Bucareli,29. Reforma - Bucareli (0.0)
141,28,0,between_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.0)
142,169,0,between_cent,2019,Prosperidad - Progreso,169. Prosperidad - Progreso (0.0)
143,33,0,between_cent,2019,Londres - Florencia,33. Londres - Florencia (0.0)
144,34,0,between_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.0)
145,32,0,between_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0)
146,166,0,between_cent,2019,Progreso - Cda. Antonio Maceo,166. Progreso - Cda. Antonio Maceo (0.0)
147,164,0,between_cent,2019,Bajío - Tlacotalpan,164. Bajío - Tlacotalpan (0.0)
148,40,0,between_cent,2019,Oaxaca - Puebla,40. Oaxaca - Puebla (0.0)
149,47,0,between_cent,2019,Plaza Madrid - Medellín,47. Plaza Madrid - Medellín (0.0)
150,162,0,between_cent,2019,Tehuantepec - Medellín,162. Tehuantepec - Medellín (0.0)
151,19,0,between_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0)
152,476,0,between_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0)
0,0,0.004228298,average_clustering,2019,,
1,0,0.072082703,degree_assortativity,2019,,
2,0,0.072082703,degree_pearson_corr,2019,,
0,111,0.086956522,in_deg_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.087)
1,145,0.086956522,in_deg_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.087)
2,1,0.043478261,in_deg_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0435)
3,254,0.043478261,in_deg_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0435)
4,4,0.043478261,in_deg_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0435)
5,391,0.043478261,in_deg_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0435)
6,369,0.043478261,in_deg_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0435)
7,366,0.043478261,in_deg_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0435)
8,34,0.043478261,in_deg_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0435)
9,327,0.043478261,in_deg_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0435)
10,270,0.043478261,in_deg_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0435)
11,27,0.043478261,in_deg_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0435)
12,260,0.043478261,in_deg_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0435)
13,208,0.043478261,in_deg_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0435)
14,18,0.043478261,in_deg_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0435)
15,206,0.043478261,in_deg_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0435)
16,183,0.043478261,in_deg_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0435)
17,163,0.043478261,in_deg_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0435)
18,141,0.043478261,in_deg_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0435)
19,139,0.043478261,in_deg_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0435)
20,174,0.043478261,in_deg_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0435)
21,449,0.043478261,in_deg_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0435)
22,165,0,in_deg_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
23,158,0,in_deg_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0)
0,111,0.086956522,out_deg_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.087)
1,1,0.043478261,out_deg_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0435)
2,254,0.043478261,out_deg_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0435)
3,4,0.043478261,out_deg_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0435)
4,391,0.043478261,out_deg_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0435)
5,369,0.043478261,out_deg_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0435)
6,366,0.043478261,out_deg_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0435)
7,34,0.043478261,out_deg_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0435)
8,327,0.043478261,out_deg_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0435)
9,270,0.043478261,out_deg_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0435)
10,27,0.043478261,out_deg_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0435)
11,260,0.043478261,out_deg_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0435)
12,208,0.043478261,out_deg_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0435)
13,18,0.043478261,out_deg_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0435)
14,206,0.043478261,out_deg_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0435)
15,183,0.043478261,out_deg_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0435)
16,165,0.043478261,out_deg_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0435)
17,158,0.043478261,out_deg_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0435)
18,145,0.043478261,out_deg_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0435)
19,141,0.043478261,out_deg_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0435)
20,139,0.043478261,out_deg_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0435)
21,174,0.043478261,out_deg_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0435)
22,449,0.043478261,out_deg_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0435)
23,163,0,out_deg_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0)
0,1,0.043478261,close_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0435)
1,163,0.043478261,close_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0435)
2,369,0.043478261,close_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0435)
3,366,0.043478261,close_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0435)
4,18,0.043478261,close_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0435)
5,206,0.043478261,close_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0435)
6,208,0.043478261,close_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0435)
7,145,0.043478261,close_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0435)
8,111,0.043478261,close_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0435)
9,174,0.043478261,close_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0435)
10,158,0,close_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0)
11,270,0,close_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0)
12,4,0,close_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0)
13,391,0,close_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
14,34,0,close_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0)
15,327,0,close_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0)
16,27,0,close_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0)
17,165,0,close_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
18,260,0,close_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0)
19,254,0,close_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0)
20,139,0,close_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
21,141,0,close_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0)
22,183,0,close_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0)
23,449,0,close_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
0,1,0,between_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0)
1,18,0,between_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0)
2,4,0,between_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0)
3,391,0,between_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
4,369,0,between_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0)
5,366,0,between_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0)
6,34,0,between_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0)
7,327,0,between_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0)
8,270,0,between_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0)
9,27,0,between_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0)
10,260,0,between_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0)
11,254,0,between_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0)
12,208,0,between_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0)
13,206,0,between_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0)
14,183,0,between_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0)
15,163,0,between_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0)
16,165,0,between_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
17,158,0,between_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0)
18,145,0,between_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0)
19,141,0,between_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0)
20,139,0,between_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
21,174,0,between_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0)
22,111,0,between_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0)
23,449,0,between_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
0,0,0,average_clustering,2020,,
1,0,0.269679945,degree_assortativity,2020,,
2,0,0.269679945,degree_pearson_corr,2020,,
