source,target,Viajes,Tiempo_Promedio
174,41,390,729.4051282
174,85,2373,453.3013064
174,86,602,502.1328904
174,103,777,337.1840412
174,111,3425,316.2992701
174,174,846,1098.326241
174,183,3055,311.2500818
174,255,910,340.5098901
174,256,989,336.8402427
174,266,376,663.2632979
174,271,749,662.7222964
174,274,473,566.5264271
175,175,1014,1246.771203
175,190,526,931.2642586
175,247,434,1341.764977
175,391,422,1224.959716
175,449,695,954.1208633
177,78,368,271.8342391
177,177,396,700.9393939
178,36,508,623.2322835
178,53,366,420.4726776
178,177,632,294.8971519
178,178,427,1399.416862
178,187,396,391.5479798
178,189,418,515.4665072
178,191,1040,557.6413462
179,36,484,721.964876
179,38,387,738.9379845
179,47,366,740.0519126
179,59,463,506.0431965
179,63,910,379.6252747
179,64,386,519.6321244
179,74,562,336.6423488
179,179,505,1007.869307
180,59,641,568.4336973
180,63,444,406.6981982
180,72,465,488.4322581
180,74,538,364.9349442
180,180,1022,1438.169276
180,182,1695,269.7569322
180,290,450,482.0422222
180,303,524,576.230916
181,51,379,572.8311346
181,64,377,514.403183
181,74,422,375.7061611
181,181,744,1257.724462
182,7,404,914.5792079
182,36,716,817.1801676
182,37,415,713.2289157
182,38,420,811.9690476
182,40,412,858.2475728
182,45,385,758.8493506
182,47,629,822.1796502
182,49,443,747.7765237
182,51,745,701.3865772
182,53,397,709.4861461
182,54,649,627.5238829
182,59,628,632.4426752
182,61,663,539.7737557
182,63,871,482.967853
182,64,1122,570.7638146
182,67,373,555.5844504
182,68,496,528.2862903
182,69,504,503.8988095
182,70,527,538.4041746
182,72,520,582.6519231
182,73,421,507.391924
182,74,1098,413.8251366
182,75,552,462.2971014
182,76,415,402.3325301
182,80,441,377.2335601
182,84,798,304.2606516
182,123,471,1064.670913
182,129,513,956.9590643
182,146,524,599.9675573
182,150,439,602.1457859
182,163,433,692.7413395
182,164,601,359
182,166,430,666.1976744
182,168,581,462.1256454
182,169,467,386.3747323
182,170,822,534.9440389
182,171,1233,406.5579886
182,172,1310,512.5045802
182,173,1020,322.6333333
182,180,1090,228.4376147
182,182,1827,1176.252326
182,266,458,1752.668122
182,267,424,1754.679245
182,271,392,1614.418367
182,286,500,513.646
183,1,517,510.4719536
183,18,1066,509.4315197
183,19,420,571.5857143
183,27,567,540.2257496
183,86,428,436.9415888
183,174,2911,246.740639
183,183,793,937.1210593
183,254,539,414.9480519
183,256,1097,325.969918
184,28,513,947.7738791
184,166,378,522.2195767
184,184,801,1421.500624
184,185,1128,261.3262411
184,188,420,457.1785714
185,166,434,483.875576
185,177,393,316.5216285
185,184,1546,252.2354463
185,185,717,1406.288703
185,186,1761,359.846678
185,187,1001,302.0639361
185,188,899,495.814238
185,189,1035,384.2985507
185,191,836,505.9078947
186,79,413,583.3365617
186,166,430,517.9581395
186,177,502,383.9043825
186,185,1565,295.4108626
186,186,1056,1225.953598
186,187,1275,247.7843137
187,53,554,538.1389892
187,67,441,530.0430839
187,83,518,541.476834
187,185,1383,222.0347072
187,186,880,341.4295455
187,187,724,1050.879834
187,188,560,433.9982143
188,184,829,416.3558504
188,185,869,409.4798619
188,186,373,481.1849866
188,187,808,303.8626238
188,188,369,1163.457995
188,189,462,327.1450216
189,178,453,412.589404
189,185,1509,344.805169
189,187,413,380.7651332
189,188,442,318.0022624
189,189,816,1006.205882
190,139,367,1099.174387
190,175,603,760.238806
190,190,849,1340.474676
190,260,391,1782.746803
190,327,635,989.8771654
190,391,469,1426.074627
190,449,558,927.6397849
191,177,541,508.8133087
191,178,557,445.9802513
191,184,369,397.0840108
191,185,1089,357.5932048
191,186,445,266.0089888
191,188,404,322.990099
191,189,382,318.3795812
191,191,481,1120.642412
192,14,395,732.8835443
192,25,487,872.9383984
192,27,459,1101.028322
192,192,704,925.4446023
192,194,984,615.4369919
192,195,574,472.9494774
192,227,563,659.5595027
192,235,378,562.9153439
192,236,466,468.9334764
192,239,401,399.4189526
193,7,412,667.0728155
193,14,447,788.0223714
193,27,384,1139.15625
193,28,383,690.0182768
193,187,390,885.6076923
193,194,954,540.7295597
193,195,596,547.9781879
193,226,508,448.0177165
193,232,587,278.6524702
193,239,958,459.8162839
193,250,423,581.643026
193,252,369,693.2195122
193,253,430,640.644186
194,1,565,955.1876106
194,16,380,870.2631579
194,18,398,1108.746231
194,23,417,592.3932854
194,24,659,772.3216995
194,25,465,888.8645161
194,27,690,1143.498551
194,28,510,1634.709804
194,43,434,1659.573733
194,192,877,676.1573546
194,193,775,642.1870968
194,194,1528,1518.802356
194,195,560,1099.710714
194,205,480,649.0291667
194,217,749,582.929239
194,224,388,598.8530928
194,225,468,476.4252137
194,226,822,405.5863747
194,232,819,456.7777778
194,239,802,413.6845387
194,250,376,588.375
194,258,412,726.2669903
194,266,399,1387.606516
195,192,1112,491.9496403
195,193,545,533.5247706
195,194,492,1200.26626
195,195,713,1838.147265
196,242,402,582.6616915
197,197,546,1137.705128
197,204,519,607.655106
197,206,371,517.7331536
197,208,1942,789.0520082
197,210,545,628.9743119
197,211,831,881.478941
197,217,491,986.9389002
197,219,1299,616.9515012
197,221,623,595.7817014
197,242,487,536.6180698
197,244,602,469.255814
197,245,431,624.549884
197,266,412,1779.036408
197,271,564,1759.680851
197,465,648,634.6358025
197,476,406,803.5812808
198,204,804,484.8358209
198,208,1343,602.9538347
198,210,650,493.6815385
198,211,373,760.3378016
199,204,515,326.8873786
199,208,549,486.701275
200,200,597,1162.854271
200,203,388,476.9948454
200,208,517,331.1044487
201,208,488,355.6331967
201,211,539,293.9443414
202,204,1022,263.6076321
202,208,1128,395.7030142
203,206,436,371.1536697
203,208,569,371.8664323
203,242,379,527.1108179
204,197,852,719.2934272
204,198,820,551.2621951
204,199,1009,461.0009911
204,202,1625,268.6609231
204,203,428,311.1121495
204,204,370,1205.564865
204,206,1356,444.0877581
204,209,721,644.185853
204,217,405,499.908642
204,240,707,685.4427157
204,242,1911,573.1025641
204,460,727,636.2475928
205,28,482,822.5560166
205,205,596,1194.20302
205,208,707,377.4695898
205,211,764,349.1230366
205,223,391,428.5549872
205,231,427,485.117096
205,476,370,511.3756757
206,204,1861,326.9623858
206,205,618,543.6067961
206,206,483,970.8115942
206,208,3130,482.8447284
206,210,910,403.6076923
206,211,1087,611.4875805
206,216,598,474.1053512
206,217,1314,685.0555556
206,219,589,449.3972835
206,221,551,335.845735
206,223,720,587.8555556
206,229,407,381.958231
206,230,391,441.0818414
206,231,424,710.0778302
206,233,572,626.0821678
206,235,1222,450.5564648
206,237,485,588.8
207,208,794,392.5100756
207,209,416,851.8100962
207,211,811,397.974106
208,196,640,400.0625
208,197,1999,875.8749375
208,198,1332,659.3603604
208,199,565,489.2743363
208,200,727,303.9766162
208,201,729,294.9259259
208,202,1027,415.4615385
208,203,432,425.1967593
208,205,680,381.725
208,206,3437,523.521094
208,207,626,496.1964856
208,208,674,1282.817507
208,209,2184,642.9336081
208,214,743,595.1911171
208,215,1395,466.0387097
208,216,413,519.4769976
208,217,2349,370.9029374
208,219,598,805.9297659
208,221,478,673.0941423
208,226,463,470.9049676
208,240,1388,816.0216138
208,242,3316,716.46924
208,243,503,586.8151093
208,244,517,529.4023211
208,245,550,419.3490909
208,246,389,583.3264781
208,248,441,617.0430839
208,452,1037,526.9884282
208,460,1321,741.6434519
208,461,609,898.0394089
208,463,417,937.2230216
208,474,461,644.2169197
208,475,440,626.3204545
208,476,712,654.7949438
209,197,425,338.3223529
209,204,521,479.9059501
209,208,1911,588.9481947
209,210,1226,452.1892333
209,211,742,771.2520216
209,215,366,361.3551913
209,216,640,474.025
209,217,864,764.4178241
209,230,538,421.2769517
210,197,1414,675.5388967
210,198,857,540.1096849
210,206,1662,417.0475331
210,209,2061,486.7860262
210,214,941,396.4814028
210,215,536,356.4048507
210,217,384,649.2942708
210,219,501,669.8243513
210,240,656,661.8597561
210,242,1379,615.1921682
210,460,794,634.2342569
211,197,813,894.6568266
211,198,422,680.9336493
211,201,506,268.1225296
211,205,1236,313.973301
211,206,972,618.4722222
211,207,1313,353.6062452
211,209,1055,688.9327014
211,211,721,1098.646325
211,215,380,545.3842105
211,217,5055,302.2761622
211,219,399,844.7694236
211,225,436,391.5481651
211,226,1306,461.4402757
211,239,726,407.8498623
211,240,537,841.2439479
211,242,797,790.9272271
211,246,1253,448.2633679
211,248,1598,589.8423029
211,249,662,552.1465257
211,250,373,584.9839142
211,251,387,665.5142119
211,452,2504,475.5347444
211,460,420,790.2095238
211,470,367,763.0544959
211,474,594,573.5639731
211,475,714,465.219888
211,476,845,535.7656805
212,187,367,1084.811989
212,197,472,929.3241525
212,206,491,749.2790224
212,207,405,319.7777778
212,209,503,693.5248509
212,217,1090,269.4908257
212,226,379,504.2875989
212,242,450,878.6177778
212,248,444,535.222973
212,452,477,475.7798742
213,202,551,281.2758621
213,208,985,545.0162437
213,210,916,426.3831878
213,216,430,422.6046512
213,217,480,726.15
214,208,936,509.6217949
214,210,633,372.4407583
214,211,611,563.7234043
214,216,404,337.6831683
214,217,534,679.8801498
215,208,1334,405.3470765
215,211,631,489.4912837
215,215,394,1595.180203
215,216,392,262.877551
215,217,979,523.9111338
216,206,560,395.6589286
216,208,714,409.0658263
216,209,756,468.3148148
216,211,556,474.6618705
216,216,457,923.4573304
216,217,1177,486.9116398
216,242,656,613.2240854
217,14,439,691.2255125
217,27,373,1106.568365
217,28,610,780.1344262
217,194,517,533.9787234
217,197,491,1152.570265
217,204,375,568.6453333
217,206,1139,800.5978929
217,208,1674,435.0758662
217,209,1156,839.350346
217,211,3478,312.913456
217,212,1501,295.284477
217,215,427,858.5339578
217,216,489,636.400818
217,217,978,986.2535787
217,219,415,1015.057831
217,223,552,656.3297101
217,231,429,682.5501166
217,233,381,893.6010499
217,235,444,1020.310811
217,242,700,1004.542857
217,248,561,413.7664884
217,266,455,1656.863736
217,267,382,1669.049738
217,476,379,701.2480211
218,217,461,330.978308
218,226,480,351.2520833
219,197,1463,394.1483254
219,198,368,348.8179348
219,206,517,418.3268859
219,207,467,838.9550321
219,208,1353,678.7472284
219,210,487,547.3285421
219,211,691,780.9551375
219,216,476,520.0105042
219,217,941,884.901169
219,221,464,413.5150862
219,223,431,747.2018561
219,242,416,749.9254808
220,197,375,392.288
220,208,427,666.0983607
220,217,439,774.6127563
221,197,686,597.1880466
221,206,566,328.065371
221,208,604,557.4933775
221,217,417,786.6211031
221,219,566,348.6590106
221,221,578,1015.150519
221,223,1022,478.6477495
221,237,538,471.3959108
221,242,1030,500.231068
222,33,375,1490.432
222,139,435,1748.172414
222,222,1304,1389.82362
222,241,875,905.568
222,247,558,889.3691756
222,260,545,1780.33578
222,449,533,1288.270169
222,464,575,829.3026087
223,206,568,687.5545775
223,217,854,458.8477752
223,219,373,844.9142091
223,221,1087,471.3689052
223,223,631,1122.288431
223,225,391,368.5063939
223,226,872,420.9965596
223,230,862,425.9825986
223,233,607,400.5667216
223,239,368,455.263587
223,242,423,924.3309693
224,224,447,1013.438479
224,226,569,375.56942
225,225,596,1182.974832
225,226,371,387.690027
226,28,394,624.9720812
226,36,447,703.8187919
226,192,376,450.5558511
226,193,425,430.2776471
226,194,529,465.1568998
226,208,376,495.2978723
226,211,644,518.8726708
226,223,538,496.7713755
226,226,728,1095.034341
226,231,398,538.7638191
227,28,387,991.4418605
227,197,741,417.3373819
227,237,957,520.3051202
227,238,373,568.5656836
228,197,377,808.8435013
228,198,402,603.8507463
228,206,654,460.9449541
228,219,433,475.9722864
228,221,403,291.0397022
228,227,1001,394.4045954
228,237,410,405.2219512
228,242,636,636.7720126
228,460,382,637.8167539
229,198,420,365.8761905
229,202,381,282.976378
229,229,486,1011.191358
229,237,542,423.400369
229,242,403,546.4193548
230,206,570,349.4631579
230,209,592,482.7364865
230,230,795,1030.495597
230,234,400,363.225
230,237,794,340.0780856
230,242,771,590.7924773
231,206,470,587.6255319
231,217,388,639.5618557
231,231,501,1122.261477
232,194,662,466.3519637
232,232,610,973.6606557
233,206,782,611.0626598
233,217,572,737.6031469
233,223,468,440.1773504
233,233,823,1330.890644
233,236,385,468.3064935
233,237,599,313.6627713
233,242,656,715.1890244
234,14,471,696.9617834
234,234,480,1207.075
235,28,392,898.6785714
235,206,594,361.2878788
235,217,489,781.0899796
235,235,544,1074.630515
235,237,889,364.8245219
235,238,481,407.2557173
235,242,658,605.3130699
236,28,567,820.1428571
236,194,464,798.674569
236,197,460,665.7021739
236,206,701,367.7403709
236,217,559,731.8801431
236,228,390,188.7410256
236,233,656,569.6067073
236,236,450,853.0377778
236,237,1391,365.9180446
236,238,638,425.3197492
236,242,815,716.7717791
237,206,536,701.8041045
237,219,527,685.8406072
237,221,603,449.4096186
237,227,1032,641.3875969
237,228,391,357.8439898
237,229,366,471.6202186
237,230,924,377.9480519
237,233,872,335.8612385
237,235,924,492.8062771
237,236,1417,386.9336627
237,237,398,1249.738693
237,242,631,819.6909667
237,451,447,367.901566
237,455,406,610.4039409
237,458,532,576.5958647
238,43,387,1724.139535
238,235,443,520.3837472
238,236,629,411.2257552
239,14,367,667.9754768
239,192,444,449.7995495
239,193,465,449.1892473
239,194,549,358.2495446
239,211,712,427.7570225
239,239,410,1271.973171
240,204,706,612.7223796
240,208,1514,702.4564069
240,211,447,873.1543624
240,217,449,940.1380846
241,33,434,1658.868664
241,222,995,925.1336683
241,241,589,1302.431239
241,247,430,1194.074419
241,260,458,2159.460699
241,449,494,1607.605263
241,459,775,672.0929032
242,196,386,510.3445596
242,200,391,546.0716113
242,204,1050,541.1285714
242,206,676,372.2056213
242,208,2165,639.547806
242,210,553,583.1338156
242,211,801,748.9612984
242,216,672,519.5803571
242,217,757,886.8771466
242,221,1173,418.5515772
242,229,522,565.7777778
242,230,519,573.2928709
242,233,574,660.6062718
242,235,2042,538.9951028
242,236,634,691.5157729
242,237,579,727.7150259
242,242,743,1433.195155
242,244,523,347.3957935
242,245,493,509.0344828
242,266,406,1846.687192
242,271,438,1681.543379
242,465,948,520.757384
242,476,648,700.2006173
243,200,376,364.5026596
243,204,425,341.5882353
243,208,500,463.594
243,210,515,561.1165049
243,219,427,891.5807963
243,476,444,526.1283784
244,197,891,509.7418631
244,208,405,531.437037
244,242,832,440.7427885
244,476,378,447.4312169
245,197,492,611.4512195
245,208,441,365.5804989
245,242,806,541.7220844
245,245,598,1474.165552
245,475,406,392.3029557
246,32,672,616.0372024
246,211,1262,425.1870048
246,246,420,1019.090476
246,252,519,495.9190751
246,253,402,392.4029851
247,33,570,956.7578947
247,160,489,984.8548057
247,222,424,1007.028302
247,241,595,1179.228571
247,247,609,1265.947455
247,257,367,852.3569482
247,260,446,1541.387892
248,32,1015,507.1014778
248,211,756,584.5965608
248,217,548,399.4178832
248,248,757,1398.387054
248,252,445,334.9078652
249,217,489,415.2106339
249,246,411,301.7518248
249,249,458,1046.925764
250,250,409,1215.310513
252,28,379,460.8812665
252,217,384,532.5755208
252,246,840,370.7488095
252,452,1141,371.1516214
253,9,728,465.8337912
253,16,577,562.9410745
253,28,409,547.9511002
253,207,460,511.5217391
253,217,588,451.920068
253,224,462,496.0021645
253,246,432,381.2615741
253,253,416,870.9927885
253,476,410,752.0756098
254,1,397,644.6574307
254,10,402,586.3631841
254,18,478,660.9288703
254,20,496,499.2741935
254,41,557,527.6822262
254,85,529,391.463138
254,103,484,420.2231405
254,111,528,377.5871212
254,183,380,424.0105263
254,254,1058,1153.102079
254,256,528,362.9734848
254,266,396,584.4545455
255,18,400,578.965
255,174,1011,254.0791296
255,255,561,979.8663102
255,256,405,226.9777778
256,1,606,628.5082508
256,18,368,554.4782609
256,41,1062,466.8973635
256,43,518,654.5444015
256,103,853,463.3235639
256,107,396,672.4318182
256,111,1788,346.6353468
256,174,926,361.0226782
256,183,2106,312.7521368
256,255,593,273.010118
256,256,528,1047.704545
256,266,509,554.2730845
257,33,547,976.1681901
257,108,966,853.4720497
257,139,492,1113.428862
257,160,1064,595.7669173
257,257,1075,1494.753488
257,260,903,977.8183832
257,449,834,983.7494005
258,28,427,429.2552693
258,62,384,437.1536458
258,64,558,524.0125448
258,69,544,484.4871324
258,70,394,1023.266497
258,74,452,442.7146018
258,194,385,655.4701299
258,258,616,1291.849026
259,266,440,392.8090909
260,33,957,1439.615465
260,108,778,851.3688946
260,139,415,1475.301205
260,155,472,1470.355932
260,160,586,960.8139932
260,222,448,1931.78125
260,247,447,1446.838926
260,257,915,1108.998907
260,260,1771,1715.839639
260,449,773,1554.331177
261,217,399,664.1077694
262,262,696,1190.173851
263,263,377,976.7214854
264,14,377,1064.801061
265,266,543,237.6611418
266,1,961,897.1383975
266,3,660,620.0833333
266,5,501,986.0658683
266,6,590,848.6457627
266,7,514,1027.466926
266,10,1121,502.8117752
266,11,368,818.4972826
266,13,470,1013.7
266,14,1158,973.9585492
266,15,1177,951.3398471
266,16,1088,1006.61489
266,17,1197,844.0150376
266,18,1583,772.8351232
266,19,1198,711.0375626
266,20,740,654.5202703
266,23,1002,999.3123752
266,25,410,878.7365854
266,26,468,617.7136752
266,27,932,732.2478541
266,28,821,1040.305725
266,31,383,783.7571802
266,41,837,492.3560335
266,43,487,690.650924
266,52,503,725.8787276
266,85,539,811.8868275
266,107,673,757.1426449
266,111,552,706.25
266,116,437,741.9542334
266,118,457,667.6870897
266,141,457,1133.315098
266,261,543,1010.941068
266,264,458,275.7510917
266,266,409,1153.630807
266,270,1753,403.7062179
266,450,541,572.4491682
267,1,387,866.372093
267,10,472,421.4152542
267,14,600,979.3583333
267,15,656,944.6692073
267,16,707,900.4285714
267,17,839,806.2920143
267,18,866,784.5069284
267,19,579,683.6252159
267,23,500,1009.52
267,27,414,731.5628019
267,270,539,451.4341373
270,1,388,827.3891753
270,3,414,455.7971014
270,10,839,444.090584
270,14,400,985.4525
270,15,500,866.25
270,16,639,854.5399061
270,17,453,763.8476821
270,18,611,666.7626841
270,19,693,577.4502165
270,20,409,536.6136919
270,26,689,329.0638607
270,27,486,646.8230453
270,41,622,607.5723473
270,43,1081,612.2164662
270,52,638,785.5611285
270,111,431,545.9907193
270,116,675,697.7925926
270,117,415,481.0987952
270,118,561,481.5579323
270,176,602,357.744186
270,183,455,542.1098901
270,266,3472,382.906682
270,267,1654,416.9383313
270,270,1547,1252.090498
270,271,1461,451.0047912
270,272,438,476.5570776
270,274,396,414.5378788
271,1,1601,864.6052467
271,3,1317,573.7091875
271,4,525,981.5238095
271,5,664,953.4246988
271,6,601,899.8069884
271,7,903,1014.598007
271,8,439,828.8246014
271,9,642,1015.548287
271,10,2562,450.1143638
271,11,666,738.4384384
271,13,837,1014.501792
271,14,2221,1016.574516
271,15,2255,942.8004435
271,16,1857,922.6575121
271,17,2441,828.9205244
271,18,2535,792.3487179
271,19,2169,689.1927155
271,20,1318,625.3831563
271,21,561,1014.024955
271,22,430,1152.5
271,23,1522,1013.870565
271,24,703,962.2930299
271,25,560,902.0660714
271,26,2669,440.1715999
271,27,1454,732.4085282
271,28,939,1069.561235
271,31,542,777.201107
271,32,508,1062.287402
271,34,401,1062.783042
271,38,489,1128.141104
271,41,1576,511.9727157
271,43,979,778.7201226
271,52,994,796.7645875
271,55,385,987.2571429
271,85,1098,875.9198543
271,86,522,581.7049808
271,87,594,914.6734007
271,88,463,969.1339093
271,96,410,1043.907317
271,98,438,819.1187215
271,103,560,745.3392857
271,107,758,799.2176781
271,111,1046,743.2151052
271,112,490,537.3346939
271,113,1138,607.6652021
271,116,869,677.2416571
271,117,569,806.0140598
271,118,540,710.4425926
271,119,402,775.7039801
271,124,437,1004.004577
271,174,521,697.3608445
271,182,374,1620.475936
271,183,566,794.9416961
271,197,408,1888.727941
271,207,373,1435.356568
271,242,367,1810.640327
271,248,400,1155.535
271,250,536,1264.123134
271,253,433,1162.803695
271,255,399,689.047619
271,256,609,536.7881773
271,259,510,426.8784314
271,261,934,1005.237687
271,264,655,179.3557252
271,270,2633,389.5670338
271,271,546,1094.624542
271,450,617,606.3841167
271,475,408,1247.769608
271,476,505,1392.40198
271,477,376,1337.904255
272,1,633,850.793049
272,3,679,549.9425626
272,6,411,885.5474453
272,10,1123,419.826358
272,13,409,1016.459658
272,14,1180,998.6966102
272,15,1128,943.0806738
272,16,1055,899.4483412
272,17,1127,887.5900621
272,18,1131,778.596817
272,19,1043,708.5733461
272,20,679,631.2518409
272,23,644,957.1071429
272,26,722,482.598338
272,27,625,734.024
272,28,784,975.4604592
272,41,626,488.7859425
272,43,422,682.014218
272,52,385,717.0467532
272,85,555,652.2216216
272,107,430,860.0418605
272,111,372,705.2849462
272,113,430,624.1069767
272,261,530,1030.920755
272,270,1065,359.8816901
274,41,508,506.7106299
274,270,411,441.3211679
274,274,399,668.5288221
276,164,404,573.6138614
276,165,529,331.7769376
276,276,506,1032.652174
276,277,634,237.4274448
276,278,388,527.3814433
276,295,881,319.3416572
276,297,513,405.0311891
276,340,381,671.2493438
277,277,507,1112.185404
277,280,617,224.7811994
277,295,1151,327.2962641
278,280,1156,336.1012111
278,291,452,339.6681416
278,292,375,377.3626667
278,295,559,466.0948122
278,302,385,557.7220779
279,280,542,513.7214022
280,295,1798,267.3592881
280,297,773,388.9146184
280,317,437,645.006865
280,319,408,506.4877451
280,320,374,524.9652406
280,321,543,543.3627993
281,277,373,324.924933
281,280,385,269.1506494
281,295,501,230.99002
282,280,409,366.2176039
282,295,783,259.9029374
285,167,773,305.610608
285,182,422,353.7037915
285,285,395,1080.081013
285,305,939,306.2832801
286,77,737,317.0054274
286,167,2068,275.700677
286,168,877,281.6932725
286,170,609,376.3218391
286,171,406,300.817734
286,182,1140,394.9587719
286,286,496,1330.895161
286,305,827,333.1039903
287,286,373,319.0080429
287,305,572,443.8094406
288,305,499,417.8897796
288,312,840,304.8821429
291,280,400,728.4325
291,292,467,290.9143469
291,295,469,576.5586354
291,302,573,219.1256545
291,317,517,358.8742747
292,280,574,569.7439024
292,295,733,449.3028649
292,302,637,355.6483516
292,316,377,451.530504
293,278,417,215.7122302
293,280,527,464.4781784
293,295,521,402.7523992
294,280,465,411.344086
294,295,555,232.7783784
295,276,543,472.786372
295,277,1138,368.9033392
295,278,467,484.8779443
295,280,1263,360.5740301
295,281,376,360.2473404
295,282,780,311.9089744
295,290,379,617.2005277
295,292,639,523.486698
295,293,773,402.9042691
295,294,401,345.8254364
295,295,563,1086.46714
295,297,384,429.328125
295,298,456,347.5109649
295,299,977,440.5844422
295,301,611,702.289689
295,302,706,595.5028329
295,317,539,494.3766234
295,318,583,392.9759863
295,319,755,330.3774834
295,320,739,327.35318
295,321,707,405.0707214
295,340,391,544.9309463
296,296,759,1284.411067
296,300,621,543.1223833
296,360,471,983.447983
296,449,372,1257.943548
297,280,933,414.8799571
297,299,650,326.7815385
297,302,514,502.4941634
297,317,496,408.75
297,318,524,304.6240458
297,319,583,271.7821612
297,321,455,394.5692308
298,280,378,438.2142857
298,295,597,321.5628141
299,291,366,412.2076503
299,295,430,570.3860465
299,302,481,347.1392931
300,296,629,645.1494436
300,300,834,1405.508393
300,360,768,779.8789063
300,391,542,990.2287823
301,301,399,954.8571429
301,317,457,349
301,321,583,663.2521441
302,154,904,609.3418142
302,302,645,1123.262016
302,317,547,444.4515539
302,319,379,553.0079156
302,321,762,685.3963255
302,340,389,734.5012853
302,390,389,892.3830334
303,328,519,609.0038536
304,180,429,544.5804196
305,77,392,626.7270408
305,167,426,573.8755869
305,170,547,671.8976234
305,171,495,499.9050505
305,173,859,400.9860303
305,285,593,412.5733558
305,286,481,457.5821206
305,287,600,486.2916667
305,288,702,457.6851852
305,305,524,1118.576336
305,308,476,274.5189076
305,309,760,334.4013158
305,310,696,399.1896552
305,326,598,376.9464883
305,328,787,518.5527319
305,329,580,542.2689655
305,331,412,624.6334951
305,347,408,521.4460784
305,351,457,726.7111597
306,310,597,399.6616415
306,328,438,508.716895
306,329,817,475.2301102
306,331,488,510.7520492
307,329,509,453.611002
308,167,393,615.9236641
308,305,402,227.1766169
308,329,410,418.4414634
309,305,744,252.8252688
309,309,487,1180.640657
309,326,461,500.4121475
309,347,661,421.5945537
309,354,369,410.0894309
310,167,522,466.3524904
310,168,406,444.5837438
310,305,757,384.3725231
310,306,522,389.0555556
310,312,1012,222.0592885
310,326,502,510.9541833
310,328,753,258.6095618
310,329,599,322.0050083
310,331,464,375.299569
310,347,445,515.9213483
310,351,484,519.964876
310,384,662,869.2205438
311,310,439,283.6173121
312,288,399,307.1353383
312,310,1027,225.4479065
312,312,503,1360.312127
313,326,484,325.7975207
314,284,395,312.0025316
314,305,397,259.7657431
314,337,400,581.4725
316,291,426,279.1431925
316,292,425,387.2941176
316,321,572,602.4388112
316,340,416,633.6730769
317,280,440,711.7613636
317,293,445,313.8179775
317,295,379,647.5883905
317,301,677,264.0029542
317,302,1092,309.709707
317,306,411,399.5863747
317,317,567,1094.308642
317,340,394,532.8883249
318,295,388,422.1365979
318,297,509,303.2180747
318,301,399,370.1629073
318,302,905,311.3845304
319,280,588,512.0017007
319,295,1186,336.6214165
319,297,950,256.3210526
319,301,583,414.5746141
319,302,1184,408.1064189
320,280,410,515.204878
320,295,1369,280.0124178
320,301,441,474.6712018
320,302,624,504.0833333
320,359,409,604.400978
321,280,753,548.1102258
321,295,933,336.0643087
321,297,426,398.9835681
321,301,458,611.3318777
321,302,596,617.602349
321,321,500,1197.07
321,340,477,364.9937107
321,374,421,677.7577197
323,340,1086,292.8121547
324,302,484,438.2747934
324,340,681,412.3627019
324,357,448,304.1339286
324,395,375,502.5733333
325,301,368,286.673913
325,302,727,293.3053645
325,340,680,529.7764706
325,372,369,573.0948509
326,284,437,473.5858124
326,305,435,401.5494253
326,326,399,1183.491228
326,329,660,522.3621212
327,327,1136,1305.694542
327,360,400,1166.255
327,391,858,939.6223776
327,449,542,1155.678967
328,288,451,198.6031042
328,303,585,638.4803419
328,305,791,509.3994943
328,306,456,570.0657895
328,310,1232,234.0308442
328,326,384,621.6536458
329,303,416,544.3774038
329,304,524,534.6125954
329,305,856,508.182243
329,306,600,489.88
329,307,415,552.0409639
329,310,816,310.1176471
329,315,695,479.4517986
329,316,419,581.4558473
329,326,1932,445.7060041
329,333,539,318.1725417
329,334,458,571.1659389
331,305,496,515.3326613
331,310,518,339.4787645
331,326,484,422.2830579
332,326,398,475.6959799
333,326,685,316.729927
333,333,420,1191.011905
334,308,616,296.4902597
334,390,408,548.8676471
335,154,370,901.1216216
337,302,393,520.3409669
337,337,416,1061.78125
337,359,408,614.5539216
337,372,611,373.4075286
338,338,418,1328.301435
340,295,606,543.2871287
340,301,374,678.5695187
340,317,426,541.3075117
340,320,445,325.6224719
340,321,548,329.5328467
340,323,544,350.7242647
340,324,1069,340.8437792
340,325,659,531.6039454
340,337,502,446.8944223
340,338,598,331.7892977
340,340,423,1157.702128
341,291,486,674.4650206
345,392,456,469.6030702
347,309,674,425.8412463
347,395,394,502.8984772
348,305,682,419.941349
348,351,413,357.6150121
348,352,779,350.8331194
349,326,512,338.9511719
350,352,623,263.5778491
351,305,626,610.2539936
351,310,656,430.4435976
351,326,726,512.7988981
351,351,594,1193.712121
352,326,530,511.745283
352,334,419,518.3078759
352,348,600,443.745
352,350,399,256.5062657
352,353,672,291.3169643
352,354,730,389.9986301
352,362,518,277.3339768
352,363,426,347.5469484
352,369,702,517.0413105
353,352,464,365.5215517
354,352,414,480.1183575
354,363,494,426.5040486
356,292,396,633.7272727
356,317,493,478.3772819
356,356,425,1192.835294
356,359,1165,464.5270386
356,361,798,285.1879699
356,394,593,488.1365936
357,359,1085,391.2
357,361,618,350.9190939
357,396,378,408.3677249
358,356,437,322.6636156
358,359,443,245.1264108
358,361,490,512.6795918
359,340,445,431.5595506
359,355,609,509.3891626
359,356,1891,391.2496034
359,357,2084,290.7903071
359,358,674,227.458457
