"Genero_Usuario","Ciclo_Estacion_Retiro","Ciclo_Estacion_Arribo","Viajes","Tiempo_Promedio"
"M",185,185,539,1377.94434137291
"M",185,186,1210,374.007438016529
"M",185,187,826,292.140435835351
"M",185,188,654,506.981651376147
"M",185,189,772,383.19689119171
"M",185,191,683,498.913616398243
"M",186,185,1052,301.312737642586
"M",186,186,857,1219.96149358226
"M",186,187,915,252.328961748634
"M",187,83,465,539.713978494624
"M",187,185,1064,213.37969924812
"M",187,186,668,338.950598802395
"M",187,187,490,1154.54897959184
"M",187,188,396,453.010101010101
"M",188,184,715,397.451748251748
"M",188,185,674,401.456973293769
"M",188,187,569,322.646748681898
"M",188,189,399,299.919799498747
"M",189,185,945,357.553439153439
"M",189,188,384,296.153645833333
"M",189,189,689,998.182873730044
"M",190,175,432,726.030092592593
"M",190,190,637,1328.66091051805
"M",190,327,403,967.588089330025
"M",190,391,405,1415.85925925926
"M",190,449,417,910.904076738609
"M",191,178,424,395.747641509434
"M",191,185,896,352.762276785714
"M",191,191,383,1069.68929503916
"M",192,192,512,1018.828125
"M",192,194,689,631.146589259797
"M",192,195,455,462.268131868132
"M",192,227,526,659.830798479087
"M",192,236,388,453.20618556701
"M",193,7,371,648.309973045822
"M",193,194,651,539.800307219662
"M",193,195,433,580.401847575058
"M",193,226,405,439.975308641975
"M",193,232,435,284.834482758621
"M",193,239,584,397.876712328767
"M",194,1,384,972.122395833333
"M",194,24,456,733.258771929825
"M",194,27,457,1179.27133479212
"M",194,28,440,1749.87045454545
"M",194,192,546,715.950549450549
"M",194,193,528,604.967803030303
"M",194,194,1083,1613.80517082179
"M",194,195,399,1123.83458646617
"M",194,217,543,550.28729281768
"M",194,226,607,387.774299835255
"M",194,232,376,512.699468085106
"M",194,239,676,359.794378698225
"M",195,192,775,433.091612903226
"M",195,193,390,535.938461538462
"M",195,195,546,1997.49816849817
"M",197,197,415,1224.54939759036
"M",197,204,394,584.304568527919
"M",197,208,1456,786.605769230769
"M",197,211,678,877.362831858407
"M",197,217,368,956.559782608696
"M",197,219,1016,649.755905511811
"M",197,221,499,580.246492985972
"M",197,242,374,573.671122994652
"M",197,244,510,465.950980392157
"M",197,245,391,628.851662404092
"M",197,266,383,1772.31070496084
"M",197,271,505,1755.96237623762
"M",197,465,518,606.021235521236
"M",198,204,704,465.622159090909
"M",198,208,1091,585.109074243813
"M",199,204,446,328.766816143498
"M",199,208,421,473.434679334917
"M",200,200,476,1206.71638655462
"M",200,208,411,328.080291970803
"M",202,204,862,253.713457076566
"M",202,208,860,357.729069767442
"M",203,208,482,369.751037344398
"M",204,197,710,717.954929577465
"M",204,198,610,466.424590163934
"M",204,199,759,339.106719367589
"M",204,202,1374,261.265647743814
"M",204,206,961,424.270551508845
"M",204,209,576,615.130208333333
"M",204,240,570,697.087719298246
"M",204,242,1484,564.455525606469
"M",204,460,564,610.370567375886
"M",205,28,429,812.7668997669
"M",205,205,483,1258.31469979296
"M",205,208,624,363.453525641026
"M",205,211,654,351.409785932722
"M",206,204,1320,317.074242424242
"M",206,205,544,527.163602941176
"M",206,208,2192,471.160583941606
"M",206,210,707,399.295615275813
"M",206,211,761,614.756898817346
"M",206,216,423,459.45390070922
"M",206,217,998,664.37875751503
"M",206,221,450,303.815555555556
"M",206,233,422,593.618483412322
"M",206,235,675,429.634074074074
"M",206,237,373,566.241286863271
"M",207,208,534,386.75468164794
"M",207,211,578,390.794117647059
"M",208,196,571,395.84588441331
"M",208,197,1644,839.412408759124
"M",208,198,1057,647.948912015137
"M",208,199,456,478.024122807018
"M",208,200,517,308.733075435203
"M",208,201,465,300.045161290323
"M",208,202,830,402.056626506024
"M",208,203,382,422.65445026178
"M",208,205,572,374.082167832168
"M",208,206,2533,518.835373075405
"M",208,207,472,521.987288135593
"M",208,208,546,1292.70512820513
"M",208,209,1675,634.37671641791
"M",208,214,592,593.366554054054
"M",208,215,1190,453.311764705882
"M",208,217,1686,372.981020166074
"M",208,219,538,799.267657992565
"M",208,226,372,487.008064516129
"M",208,240,1098,820.37795992714
"M",208,242,2331,716.479622479622
"M",208,243,425,581.035294117647
"M",208,245,481,368.686070686071
"M",208,452,773,540.288486416559
"M",208,460,1018,723.808447937132
"M",208,461,522,872.591954022988
"M",208,474,420,635.545238095238
"M",208,475,377,625.09549071618
"M",208,476,581,650.946643717728
"M",209,204,455,468.791208791209
"M",209,208,1519,578.515470704411
"M",209,210,978,439.630879345603
"M",209,211,532,759.898496240602
"M",209,216,410,501.178048780488
"M",209,217,600,710.125
"M",209,230,500,409.868
"M",210,197,947,693.731784582893
"M",210,198,631,557.093502377179
"M",210,206,1125,428.876444444444
"M",210,209,1475,480.086101694915
"M",210,214,668,390.205089820359
"M",210,215,429,345.855477855478
"M",210,219,369,685.747967479675
"M",210,240,504,650.755952380952
"M",210,242,1010,572.970297029703
"M",210,460,680,589.264705882353
"M",211,197,731,886.313269493844
"M",211,205,1003,320.989032901296
"M",211,206,694,613.301152737752
"M",211,207,1019,366.729146221786
"M",211,209,766,679.396866840731
"M",211,211,590,1178.15593220339
"M",211,217,3639,292.373454245672
"M",211,226,945,439.941798941799
"M",211,239,514,387.392996108949
"M",211,240,457,827.105032822757
"M",211,242,615,791.308943089431
"M",211,246,934,437.837259100642
"M",211,248,1210,595.282644628099
"M",211,249,589,489.293718166384
"M",211,452,1851,465.553754727175
"M",211,474,466,541.87982832618
"M",211,475,636,451.89465408805
"M",211,476,485,547.437113402062
"M",212,197,412,916.533980582524
"M",212,217,809,266.713226205192
"M",213,202,366,277.669398907104
"M",213,208,804,521.876865671642
"M",213,210,729,409.621399176955
"M",214,208,672,488.252976190476
"M",214,210,484,363.473140495868
"M",214,211,497,553.89939637827
"M",214,217,376,628.840425531915
"M",215,208,1062,386.876647834275
"M",215,211,448,496.486607142857
"M",215,217,602,515.679401993355
"M",216,206,392,380.97193877551
"M",216,208,496,380.703629032258
"M",216,209,584,450.517123287671
"M",216,211,371,470.129380053908
"M",216,217,759,498.068511198946
"M",216,242,473,619.983086680761
"M",217,28,539,770.380333951763
"M",217,197,370,1111.34594594595
"M",217,206,740,752.214864864865
"M",217,208,1238,417.894184168013
"M",217,209,748,794.447860962567
"M",217,211,2402,310.053705245629
"M",217,212,989,295.007077856421
"M",217,217,733,1033.35334242838
"M",217,223,411,617.165450121655
"M",217,242,476,982.747899159664
"M",217,248,403,405.131513647643
"M",217,266,412,1641.80097087379
"M",218,217,369,319.390243902439
"M",219,197,1158,384.490500863558
"M",219,207,411,816.78102189781
"M",219,208,1104,673.266304347826
"M",219,210,451,533.660753880266
"M",219,211,511,781.234833659491
"M",219,217,724,872.683701657459
"M",221,197,553,575.303797468354
"M",221,206,465,326.516129032258
"M",221,208,439,557.246013667426
"M",221,219,464,346.818965517241
"M",221,221,476,997.323529411765
"M",221,223,832,458.236778846154
"M",221,237,427,435.737704918033
"M",221,242,825,475.099393939394
"M",222,222,1007,1430.63952333664
"M",222,241,730,902.971232876712
"M",222,247,416,901.84375
"M",222,260,455,1773.97142857143
"M",222,449,403,1246.86104218362
"M",222,464,448,845.720982142857
"M",223,206,367,720.245231607629
"M",223,217,687,434.058224163028
"M",223,221,903,461.756367663344
"M",223,223,502,1161.41235059761
"M",223,226,534,392.797752808989
"M",223,230,701,429.661911554922
"M",223,233,538,388.855018587361
"M",224,226,437,364.983981693364
"M",225,225,539,1224.1521335807
"M",226,28,380,617.884210526316
"M",226,193,381,419.601049868766
"M",226,194,427,421.75644028103
"M",226,211,485,503.055670103093
"M",226,226,592,1128.93918918919
"M",227,197,664,411.448795180723
"M",227,237,637,513.488226059655
"M",228,227,773,403.542043984476
"M",228,242,401,584.416458852868
"M",229,229,406,1026.89408866995
"M",229,237,390,407.189743589744
"M",230,206,411,336.78102189781
"M",230,209,539,461.17439703154
"M",230,230,671,1054.46795827124
"M",230,237,652,335.599693251534
"M",230,242,441,595.421768707483
"M",231,206,378,577.73544973545
"M",231,231,431,1188.38747099768
"M",232,194,429,476.242424242424
"M",232,232,459,932.352941176471
"M",233,206,548,529.421532846715
"M",233,217,400,715.1525
"M",233,223,421,376.007125890736
"M",233,233,615,1380.64390243902
"M",233,237,491,316.686354378819
"M",233,242,467,714.094218415418
"M",234,14,422,695.383886255924
"M",235,235,408,1133.57352941176
"M",235,237,675,358.357037037037
"M",235,242,459,529.359477124183
"M",236,206,398,324.060301507538
"M",236,217,376,692.226063829787
"M",236,233,438,702.924657534247
"M",236,237,1060,355.869811320755
"M",236,238,485,415.19381443299
"M",236,242,481,684.216216216216
"M",237,219,411,681.340632603406
"M",237,221,541,444.652495378928
"M",237,227,896,625.292410714286
"M",237,230,800,371.23625
"M",237,233,588,379.646258503401
"M",237,235,712,415.657303370787
"M",237,236,1097,384.333637192343
"M",237,242,523,797.225621414914
"M",237,451,370,361.359459459459
"M",237,458,393,538.099236641221
"M",238,235,369,542.864498644986
"M",238,236,531,415.536723163842
"M",239,194,462,326.746753246753
"M",239,211,556,387.06654676259
"M",240,204,661,608.682299546142
"M",240,208,1297,680.547417116422
"M",240,211,377,853.596816976127
"M",241,33,370,1650.51351351351
"M",241,222,887,910.228861330327
"M",241,241,478,1354.83891213389
"M",241,247,382,1165.70942408377
"M",241,449,390,1572.65128205128
"M",241,459,410,722.668292682927
"M",242,204,748,510.926470588235
"M",242,206,473,380.610993657505
"M",242,208,1618,625.743510506799
"M",242,210,407,582.361179361179
"M",242,211,611,721.094926350245
"M",242,216,442,535.072398190045
"M",242,217,526,846.614068441065
"M",242,221,885,402.465536723164
"M",242,233,432,650.608796296296
"M",242,235,1352,556.049556213018
"M",242,242,576,1283.34722222222
"M",242,244,393,349.017811704835
"M",242,245,461,500.46420824295
"M",242,465,754,501.534482758621
"M",242,476,479,630.98121085595
"M",243,204,369,330.634146341463
"M",243,208,430,441.523255813953
"M",244,197,660,510.189393939394
"M",244,242,668,423.079341317365
"M",245,197,412,582.182038834951
"M",245,208,377,370.549071618037
"M",245,242,725,538.554482758621
"M",245,245,478,1424.92887029289
"M",246,32,481,582.08316008316
"M",246,211,829,375.997587454765
"M",247,33,520,918.669230769231
"M",247,241,521,1166.64683301344
"M",247,247,523,1280.4741873805
"M",247,260,396,1509.99494949495
"M",248,32,863,500.20741599073
"M",248,211,504,569.867063492063
"M",248,217,418,388.94976076555
"M",248,248,629,1286.17488076312
"M",249,217,399,413.724310776942
"M",249,249,381,1089.2125984252
"M",252,246,568,378.147887323944
"M",252,452,798,364.627819548872
"M",253,9,662,449.148036253776
"M",253,16,456,563.375
"M",253,207,406,511.433497536946
"M",253,217,445,445.602247191011
"M",253,224,441,488.736961451247
"M",254,41,377,494.95225464191
"M",254,103,409,402.899755501223
"M",254,111,452,365.570796460177
"M",254,254,427,1062.86416861827
"M",254,256,366,308.644808743169
"M",255,174,651,257.270353302611
"M",255,255,415,1058.1421686747
"M",256,1,567,617.386243386243
"M",256,41,925,434.844324324324
"M",256,43,455,640.252747252747
"M",256,103,709,441.301833568406
"M",256,111,1252,321.702076677316
"M",256,174,727,341.281980742779
"M",256,183,1721,304.080185938408
"M",256,255,516,264.027131782946
"M",257,33,427,955.27868852459
"M",257,108,820,843.317073170732
"M",257,139,427,1093.64168618267
"M",257,160,765,562.213071895425
"M",257,257,867,1489.60668973472
"M",257,260,618,977.326860841424
"M",257,449,669,980.050822122571
"M",258,28,373,419.487935656836
"M",258,69,474,471.316455696203
"M",258,258,437,1154.62471395881
"M",260,33,762,1434.49475065617
"M",260,108,675,801.877037037037
"M",260,160,490,917.00612244898
"M",260,222,372,1886.38978494624
"M",260,257,664,1116.10692771084
"M",260,260,1333,1709.02700675169
"M",260,449,583,1526.25042881647
"M",265,266,368,268.184782608696
"M",266,1,831,884.376654632972
"M",266,3,594,617.747474747475
"M",266,5,448,982.493303571429
"M",266,6,479,833.630480167015
"M",266,7,475,1010.84842105263
"M",266,10,957,510.580982236155
"M",266,13,405,1003.55308641975
"M",266,14,997,952.524573721164
"M",266,15,1065,940.588732394366
"M",266,16,915,1009.79890710383
"M",266,17,962,833.067567567568
"M",266,18,1401,765.774446823697
"M",266,19,993,704.649546827795
"M",266,20,679,650.480117820324
"M",266,23,920,988.222826086957
"M",266,25,370,864.332432432432
"M",266,26,423,630.269503546099
"M",266,27,797,728.224592220828
"M",266,28,686,1022.69096209913
"M",266,41,689,490.393323657475
"M",266,43,444,686.394144144144
"M",266,52,448,691.957589285714
"M",266,85,464,807.668103448276
"M",266,107,565,756.543362831858
"M",266,111,529,704.470699432892
"M",266,118,419,663.532219570406
"M",266,141,378,1132.17724867725
"M",266,261,463,1002.60691144708
"M",266,264,428,281.142523364486
"M",266,270,1499,405.22281521014
"M",266,450,502,586.725099601594
"M",267,10,418,417.232057416268
"M",267,14,520,968.063461538462
"M",267,15,593,933.77065767285
"M",267,16,596,892.18288590604
"M",267,17,701,792.243937232525
"M",267,18,777,781.750321750322
"M",267,19,510,672.964705882353
"M",267,23,451,998.066518847007
"M",267,27,376,709.728723404255
"M",267,270,452,333.20796460177
"M",270,10,713,437.746143057504
"M",270,15,398,847.309045226131
"M",270,16,510,821.923529411765
"M",270,17,394,750.408629441624
"M",270,18,507,638.055226824458
"M",270,19,435,596.862068965517
"M",270,26,623,325.487961476726
"M",270,27,374,642.254010695187
"M",270,41,503,597.326043737575
"M",270,43,896,599.2890625
"M",270,52,451,781.483370288248
"M",270,116,553,724.28390596745
"M",270,117,405,477.827160493827
"M",270,118,405,455.585185185185
"M",270,176,456,349.583333333333
"M",270,183,384,530.869791666667
"M",270,266,2601,376.787004998078
"M",270,267,1230,421.647154471545
"M",270,270,1104,1213.28260869565
"M",270,271,1150,452.381739130435
"M",271,1,1285,846.912062256809
"M",271,3,1138,559.263620386643
"M",271,4,475,976.221052631579
"M",271,5,516,959.375968992248
"M",271,6,367,906.215258855586
"M",271,7,831,978.193742478941
"M",271,8,398,796.226130653266
"M",271,9,481,990.841995841996
"M",271,10,1997,433.551326990486
"M",271,11,592,728.9375
"M",271,13,694,1004.53746397695
"M",271,14,1851,991.336574824419
"M",271,15,1926,925.366043613707
"M",271,16,1400,897.407857142857
"M",271,17,2019,815.317483902922
"M",271,18,2043,782.690651003426
"M",271,19,1738,670.911967779056
"M",271,20,1161,614.853574504737
"M",271,21,487,1000.66735112936
"M",271,22,367,1052.95367847411
"M",271,23,1356,1000.00221238938
"M",271,24,567,961.596119929453
"M",271,25,474,871.742616033755
"M",271,26,2462,431.33956133225
"M",271,27,1223,723.030253475061
"M",271,28,750,1068.95733333333
"M",271,31,473,771.708245243129
"M",271,32,452,1053.27876106195
"M",271,34,373,1065.9490616622
"M",271,38,479,1119.05845511482
"M",271,41,1140,506.693859649123
"M",271,43,821,763.123020706456
"M",271,52,836,757.101674641148
"M",271,85,966,886.412008281574
"M",271,86,404,586.277227722772
"M",271,87,528,902.068181818182
"M",271,98,381,806.262467191601
"M",271,103,449,717.236080178174
"M",271,107,626,792.801916932907
"M",271,111,925,737.911351351351
"M",271,113,1030,603.417475728155
"M",271,116,486,681.286008230453
"M",271,117,505,817.10099009901
"M",271,118,442,705.552036199095
"M",271,119,377,773.058355437666
"M",271,124,370,987.772972972973
"M",271,174,411,692.644768856448
"M",271,183,504,691.575396825397
"M",271,197,396,1877.02777777778
"M",271,248,374,1129.62032085561
"M",271,250,486,1254.87242798354
"M",271,253,382,1127.6832460733
"M",271,256,488,539.258196721311
"M",271,259,388,404.244845360825
"M",271,261,765,980.711111111111
"M",271,264,533,177.896810506567
"M",271,270,1995,389.922807017544
"M",271,271,435,1049.43908045977
"M",271,450,497,655.86921529175
"M",271,476,370,1351.53513513514
"M",272,1,514,832.548638132296
"M",272,3,590,537.725423728814
"M",272,10,891,407.511784511785
"M",272,14,1011,986.225519287834
"M",272,15,981,928.325178389399
"M",272,16,761,891.750328515112
"M",272,17,879,890.592718998862
"M",272,18,958,770.888308977036
"M",272,19,816,682.665441176471
"M",272,20,596,609.06711409396
"M",272,23,589,948.052631578947
"M",272,26,671,481.782414307004
"M",272,27,491,727.747454175153
"M",272,28,619,970.568659127625
"M",272,41,457,461.463894967177
"M",272,85,511,632.219178082192
"M",272,107,371,867.592991913747
"M",272,261,422,998.575829383886
"M",272,270,808,352.464108910891
"M",274,41,383,496.694516971279
"M",276,165,400,339.715
"M",276,276,392,1091.08673469388
"M",276,277,393,260.297709923664
"M",276,295,707,315.431400282885
"M",277,277,393,1084.43256997455
"M",277,295,904,324.16482300885
"M",278,280,833,324.349339735894
"M",278,291,385,335.025974025974
"M",278,295,402,459.664179104478
"M",280,295,1329,268.848758465011
"M",280,297,506,376.051383399209
"M",280,317,401,634.039900249377
"M",280,321,444,531.36036036036
"M",281,295,452,214.327433628319
"M",282,295,654,254.22629969419
"M",285,167,461,286.754880694143
"M",285,305,697,279.243902439024
"M",286,77,594,294.410774410774
"M",286,167,1541,277.056456846204
"M",286,168,539,309.896103896104
"M",286,170,415,357.759036144578
"M",286,182,979,387.05924412666
"M",286,305,515,358.535922330097
"M",287,305,488,443.821721311475
"M",288,305,419,410.582338902148
"M",288,312,482,378.275933609958
"M",291,292,380,255.676315789474
"M",291,295,409,562.061124694377
"M",291,302,500,209.498
"M",291,317,408,366.21568627451
"M",292,280,417,524.31175059952
"M",292,295,563,436.637655417407
"M",292,302,576,347.385416666667
"M",293,280,393,436.076335877863
"M",294,295,459,212.185185185185
"M",295,276,445,462.532584269663
"M",295,277,880,353.368181818182
"M",295,280,930,355.561290322581
"M",295,282,605,309.661157024793
"M",295,292,489,520.916155419223
"M",295,293,647,377.227202472952
"M",295,295,431,1081.62180974478
"M",295,299,747,431.269076305221
"M",295,301,550,715.323636363636
"M",295,302,651,586.423963133641
"M",295,317,441,483.238095238095
"M",295,318,539,384.326530612245
"M",295,319,604,321.12417218543
"M",295,320,492,343.853658536585
"M",295,321,625,362.8592
"M",296,296,554,1208.91155234657
"M",296,300,504,518.565476190476
"M",297,280,614,414.198697068404
"M",297,299,528,328.564393939394
"M",297,302,408,477.593137254902
"M",297,317,417,393.868105515588
"M",297,318,424,302.667452830189
"M",297,319,478,250.18410041841
"M",298,295,446,264.607623318386
"M",299,302,436,342.536697247706
"M",300,296,456,609.037280701754
"M",300,300,650,1430.93846153846
"M",300,360,383,867.389033942559
"M",300,391,414,943.961352657005
"M",301,317,387,329.700258397933
"M",301,321,481,649.372141372141
"M",302,154,760,593.544736842105
"M",302,302,566,1181.74558303887
"M",302,317,432,446.030092592593
"M",302,321,563,661.438721136767
"M",305,167,380,567.455263157895
"M",305,170,490,646.987755102041
"M",305,171,444,487.990990990991
"M",305,173,676,397.066568047337
"M",305,285,455,411.997802197802
"M",305,286,374,447.48128342246
"M",305,287,510,479.282352941176
"M",305,288,491,425.480651731161
"M",305,305,413,1174.14527845036
"M",305,308,399,260.190476190476
"M",305,309,486,358.485596707819
"M",305,310,594,387.356902356902
"M",305,326,499,363.496993987976
"M",305,328,606,507.272277227723
"M",305,329,457,530.827133479212
"M",305,331,380,606.586842105263
"M",305,351,429,722.60372960373
"M",306,329,634,464.276025236593
"M",306,331,386,493.347150259067
"M",307,329,384,432.5546875
"M",309,305,493,239.034482758621
"M",309,309,425,1220.87529411765
"M",310,167,459,459.274509803922
"M",310,305,624,381.68108974359
"M",310,312,786,216.173027989822
"M",310,328,490,257.55306122449
"M",310,329,475,316.837894736842
"M",310,347,369,484.539295392954
"M",310,351,401,500.615960099751
"M",310,384,512,844.34375
"M",312,310,599,226.585976627713
"M",312,312,367,1212.39237057221
"M",313,326,396,318.282828282828
"M",314,337,394,576.741116751269
"M",316,291,372,273.586021505376
"M",316,292,394,380.121827411167
"M",316,321,460,596.010869565217
"M",317,280,392,706.316326530612
"M",317,301,591,257.832487309645
"M",317,302,901,258.129855715871
"M",317,306,369,400.20054200542
"M",317,317,493,1136.8093306288
"M",318,297,369,290.19783197832
"M",318,302,758,311.385224274406
"M",319,280,421,498.589073634204
"M",319,295,854,336.847775175644
"M",319,297,708,258.816384180791
"M",319,302,965,407.089119170984
"M",320,295,755,265.393377483444
"M",320,302,428,464.511682242991
"M",321,280,557,527.798922800718
"M",321,295,807,324.220570012392
"M",321,302,418,623.83971291866
"M",323,340,837,277.174432497013
"M",324,302,420,430.842857142857
"M",324,340,478,402.456066945607
"M",325,302,586,290.69795221843
"M",325,340,574,524.519163763066
"M",326,329,631,515.175911251981
"M",327,327,862,1360.96171693736
"M",327,391,726,861.074380165289
"M",327,449,481,1127.21205821206
"M",328,303,371,644.609164420485
"M",328,305,647,484.341576506955
"M",328,310,866,226.875288683603
"M",329,303,368,513.540760869565
"M",329,304,477,516.576519916143
"M",329,305,750,495.72
"M",329,306,493,477.125760649087
"M",329,310,630,305.401587301587
"M",329,315,599,480.836393989983
"M",329,316,366,577.669398907104
"M",329,326,1837,439.072400653239
"M",329,333,471,315.505307855626
"M",331,305,391,471.918158567775
"M",333,326,521,304.9443378119
"M",334,308,474,266.398734177215
"M",334,390,395,541.883544303798
"M",337,372,486,372.399176954733
"M",340,295,481,529.089397089397
"M",340,317,376,538.268617021277
"M",340,321,428,330.217289719626
"M",340,323,384,312.7578125
"M",340,324,913,335.94852135816
"M",340,325,582,523.890034364261
"M",340,338,467,328.297644539615
"M",340,340,366,1171.63387978142
"M",347,309,405,423.328395061728
"M",347,395,379,496.593667546174
"M",348,305,628,413.199044585987
"M",348,351,367,350.626702997275
"M",348,352,708,350.124293785311
"M",349,326,442,333.015837104072
"M",350,352,392,262.543367346939
"M",351,305,512,597.2265625
"M",351,310,587,413.088586030664
"M",351,326,680,505.532352941176
"M",351,351,523,1229.8604206501
"M",352,334,399,513.258145363409
"M",352,348,473,447.114164904863
"M",352,353,467,278.888650963597
"M",352,354,667,386.527736131934
"M",352,369,611,492.171849427169
"M",354,363,379,442.583113456464
"M",356,359,827,445.187424425635
"M",356,361,571,263.705779334501
"M",356,394,392,466.913265306122
"M",357,359,808,362.866336633663
"M",357,361,500,336.414
"M",359,355,399,528.781954887218
"M",359,356,1369,376.113951789627
"M",359,357,1430,264.93986013986
"M",359,358,484,238.644628099174
"M",359,359,633,1487.77725118483
"M",359,361,508,540.413385826772
"M",359,372,563,588.719360568384
"M",359,373,655,328.093129770992
"M",360,296,386,872.598445595855
"M",360,360,762,1339.77559055118
"M",360,391,439,994.783599088838
"M",361,356,377,351.347480106101
"M",362,352,374,275.205882352941
"M",363,326,483,588.254658385093
"M",363,369,852,385.744131455399
"M",365,369,388,459.798969072165
"M",366,369,1133,248.238305383936
"M",366,384,550,267.358181818182
"M",369,363,1033,328.464666021297
"M",369,365,401,516.85536159601
"M",369,366,655,218.792366412214
"M",369,371,392,227.484693877551
"M",370,390,397,300.287153652393
"M",371,370,633,145.628751974724
"M",371,390,553,366.672694394213
"M",372,359,694,499.749279538905
"M",372,370,799,261.851063829787
"M",372,394,620,281.348387096774
"M",373,359,888,307.551801801802
"M",378,370,543,391.241252302026
"M",382,334,467,406.293361884368
"M",383,383,383,1347.20104438642
"M",383,384,369,224.046070460705
"M",384,310,459,638.032679738562
"M",384,363,389,337.331619537275
"M",384,366,569,249.363796133568
"M",384,383,384,204.184895833333
"M",384,389,513,272.044834307992
"M",384,390,638,317.242946708464
"M",384,396,405,527.664197530864
"M",385,389,708,298.077683615819
"M",385,390,735,341.606802721088
"M",385,396,378,523
"M",385,419,681,315.189427312775
"M",386,389,551,266.103448275862
"M",386,396,403,535.446650124069
"M",387,385,670,221.994029850746
"M",389,384,460,342.784782608696
"M",389,385,928,322.654094827586
"M",389,386,771,332.092088197147
"M",390,334,771,491.287937743191
"M",390,347,454,482.367841409692
"M",390,370,401,277.992518703242
"M",390,371,425,421.863529411765
"M",390,385,788,376.159898477157
"M",390,392,464,228.469827586207
"M",390,393,420,353.738095238095
"M",390,396,981,343.225280326198
"M",390,398,1056,493.186553030303
"M",390,414,395,311.936708860759
"M",390,420,859,248.123399301513
"M",390,421,596,306.548657718121
"M",390,425,399,567.15037593985
"M",390,436,552,401.052536231884
"M",391,175,472,1138.72881355932
"M",391,300,555,947.257657657658
"M",391,327,826,981.232445520581
"M",391,360,471,1069.66029723992
"M",391,391,1067,1310.46860356139
"M",391,434,400,992.07
"M",392,385,375,444.994666666667
"M",392,390,611,233.322422258592
"M",392,398,558,386.105734767025
"M",393,372,375,328.146666666667
"M",394,302,443,901.887133182844
"M",394,336,606,478.326732673267
"M",394,356,508,425.807086614173
"M",394,372,764,283.815445026178
"M",394,379,406,180.775862068966
"M",394,390,482,356.659751037344
"M",395,390,394,396.619289340102
"M",396,390,886,411.887133182844
"M",396,398,529,238.729678638941
"M",398,358,694,364.298270893372
"M",398,373,402,353.457711442786
"M",398,390,759,524.851119894598
"M",398,392,505,442.643564356436
"M",398,425,402,299.432835820896
"M",398,427,459,407.549019607843
"M",402,375,463,276.516198704104
"M",402,428,517,374.479690522244
"M",402,431,554,455.063176895307
"M",402,444,526,465.781368821293
"M",405,405,461,1575.82429501085
"M",407,407,506,1095.81422924901
"M",419,385,580,353.634482758621
"M",420,390,392,431.102040816327
"M",421,390,648,218.756172839506
"M",423,390,448,421.957589285714
"M",423,439,372,473.661290322581
"M",424,396,375,211.506666666667
"M",425,425,576,1236.703125
"M",427,398,542,317.455719557196
"M",428,402,803,314.144458281445
"M",431,402,474,428.611814345992
"M",431,431,379,1808.46437994723
"M",431,440,581,531.487091222031
"M",432,440,1187,312.600673967986
"M",433,433,815,872.065030674847
"M",433,435,419,184.844868735084
"M",433,436,734,311.147138964578
"M",434,434,951,1128.56992639327
"M",435,436,419,307.243436754177
"M",436,390,538,392.371747211896
"M",436,433,489,311.912065439673
"M",436,439,715,277.608391608392
"M",437,439,571,216.302977232925
"M",439,420,375,470.936
"M",439,436,1064,300.521616541353
"M",439,437,938,230.991471215352
"M",439,439,366,1300.79508196721
"M",440,431,970,381.590721649485
"M",440,432,1445,312.449826989619
"M",440,442,1194,212.710217755444
"M",440,443,818,335.251833740831
"M",440,444,937,376.371398078975
"M",442,440,699,300.848354792561
"M",443,402,412,478.936893203883
"M",443,440,665,367.565413533835
"M",444,402,688,489.119186046512
"M",444,440,881,421.373439273553
"M",445,445,414,1594.23429951691
"M",447,28,371,361.191374663073
"M",447,38,419,281.303102625298
"M",447,53,563,265.91296625222
"M",447,68,412,403.837378640777
"M",448,113,399,486.809523809524
"M",448,448,452,1418.91592920354
"M",449,33,558,741.059139784946
"M",449,139,497,925.625754527163
"M",449,175,492,922.558943089431
"M",449,190,509,780.408644400786
"M",449,222,525,1323.12571428571
"M",449,241,608,1541.91118421053
"M",449,247,467,762.982869379015
"M",449,257,387,1012.87080103359
"M",449,260,668,1479.13323353293
"M",449,449,1376,1409.39171511628
"M",449,459,602,1172.05315614618
"M",450,266,593,340.838111298482
"M",450,271,384,445.6875
"M",451,237,521,346.975047984645
"M",452,32,628,683.535031847134
"M",452,208,763,559.500655307995
"M",452,211,1539,478.393112410656
"M",452,252,846,355.504728132388
"M",454,241,388,763.605670103093
"M",454,454,381,1496.34120734908
"M",459,459,416,1427.38221153846
"M",460,208,1139,670.532923617208
"M",461,208,739,818.280108254398
"M",462,208,366,888.838797814208
"M",463,465,1440,391.104166666667
"M",464,222,512,845.669921875
"M",465,197,463,652.123110151188
"M",465,242,488,613.254098360656
"M",465,463,1461,498.188911704312
"M",465,476,574,469.327526132404
"M",466,476,450,332.493333333333
"M",470,86,432,604.106481481482
"M",470,468,384,331.5390625
"M",471,475,498,287.650602409639
"M",472,160,481,793.218295218295
"M",472,260,391,1237.89514066496
"M",474,211,593,496.720067453626
"M",475,211,816,487.613970588235
"M",475,470,426,330.971830985916
"M",475,471,476,299.638655462185
"M",476,197,381,795.879265091864
"M",476,208,467,598.561027837259
"M",476,211,407,531.250614250614
"M",476,217,470,527.608510638298
