"Genero_Usuario","Ciclo_Estacion_Retiro","Ciclo_Estacion_Arribo","Viajes","Tiempo_Promedio"
"M",271,"183",736,646.313858695652
"M",271,"19",1583,680.292482627922
"M",271,"197",524,1894.60114503817
"M",271,"20",1209,624.112489660877
"M",271,"23",919,959.293797606094
"M",271,"24",539,931.215213358071
"M",271,"253",528,1147.6553030303
"M",271,"254",393,575.880407124682
"M",271,"259",394,370.032994923858
"M",271,"26",2356,435.778862478778
"M",271,"261",598,951.580267558528
"M",271,"264",532,183.642857142857
"M",271,"27",1701,680.455026455026
"M",271,"270",1716,407.198717948718
"M",271,"271",748,1233.2820855615
"M",271,"28",995,1040.68743718593
"M",271,"3",825,586.712727272727
"M",271,"30",375,956.917333333333
"M",271,"31",465,695.664516129032
"M",271,"32",540,1147.54259259259
"M",271,"41",1358,506.718703976436
"M",271,"43",767,826.224250325945
"M",271,"450",509,518.927308447937
"M",271,"468",411,1160.90510948905
"M",271,"474",555,932.048648648649
"M",271,"475",654,1160.14373088685
"M",271,"476",783,1336.13154533844
"M",271,"477",501,1242.5369261477
"M",272,"1",404,882.10396039604
"M",272,"10",581,444.929432013769
"M",272,"14",642,950.683800623053
"M",272,"15",706,924.250708215297
"M",272,"16",909,923.800880088009
"M",272,"17",436,787.220183486239
"M",272,"18",608,774.472039473684
"M",272,"19",675,668.517037037037
"M",272,"20",492,609.233739837398
"M",272,"26",605,421.221487603306
"M",272,"27",590,691.850847457627
"M",272,"270",554,344.714801444043
"M",272,"28",638,1039.92006269592
"M",272,"41",429,507.142191142191
"M",274,"274",398,531.72864321608
"M",276,"164",556,515.455035971223
"M",276,"165",513,307.089668615984
"M",276,"276",403,1282.01736972705
"M",276,"277",479,208.964509394572
"M",276,"295",680,444.972058823529
"M",276,"340",493,596.74645030426
"M",277,"163",405,400.686419753086
"M",277,"295",912,345.271929824561
"M",278,"280",432,386.483796296296
"M",278,"291",374,350.628342245989
"M",280,"294",472,354.951271186441
"M",280,"295",1114,335.259425493716
"M",280,"297",427,457.414519906323
"M",280,"321",419,506.809069212411
"M",282,"295",1001,358.058941058941
"M",285,"167",404,294.980198019802
"M",285,"305",688,271.845930232558
"M",286,"167",1276,303.047021943574
"M",286,"168",563,276.166962699822
"M",286,"182",791,400.41592920354
"M",286,"286",594,1427.85521885522
"M",286,"305",514,323.536964980545
"M",288,"287",382,382.324607329843
"M",288,"305",501,347.520958083832
"M",288,"312",475,219.987368421053
"M",291,"295",435,611.131034482759
"M",291,"298",395,422.470886075949
"M",291,"302",564,268.485815602837
"M",291,"317",430,391.862790697674
"M",292,"295",500,542.716
"M",292,"302",392,390.02806122449
"M",294,"280",415,371.667469879518
"M",295,"276",406,473.458128078818
"M",295,"277",1003,340.269192422732
"M",295,"280",699,379.117310443491
"M",295,"282",743,348.266487213997
"M",295,"290",479,627.066805845511
"M",295,"292",506,522.586956521739
"M",295,"295",583,1125.0051457976
"M",295,"298",553,376.766726943942
"M",295,"299",931,446.320085929108
"M",295,"301",479,649.972860125261
"M",295,"302",753,597.63213811421
"M",295,"317",1138,515.314586994728
"M",295,"318",613,447.606851549755
"M",295,"319",458,388.100436681223
"M",295,"320",525,333.620952380952
"M",295,"321",474,460.105485232068
"M",295,"341",485,563.680412371134
"M",296,"296",570,1349.26140350877
"M",296,"300",660,512.509090909091
"M",296,"33",376,1174.32446808511
"M",296,"360",378,894.981481481482
"M",296,"449",559,1183.52772808587
"M",297,"280",457,428.754923413567
"M",297,"299",448,316.700892857143
"M",297,"318",391,309.53452685422
"M",298,"291",377,372.458885941645
"M",298,"295",556,366.571942446043
"M",299,"291",376,331.728723404255
"M",299,"295",379,492.20580474934
"M",299,"299",406,1138.22906403941
"M",299,"302",382,349.869109947644
"M",300,"139",397,1105.48614609572
"M",300,"296",512,599.34375
"M",300,"300",523,1319.03824091778
"M",300,"33",449,1200.429844098
"M",300,"360",494,852.625506072874
"M",300,"391",724,957.662983425414
"M",300,"434",442,1316.6628959276
"M",300,"449",554,1053.57400722022
"M",301,"317",443,357.255079006772
"M",301,"321",451,672.481152993348
"M",302,"154",590,557.333898305085
"M",302,"302",371,1239.7358490566
"M",302,"317",397,346.16120906801
"M",302,"321",507,665.118343195266
"M",305,"167",454,584.52422907489
"M",305,"170",512,723.8203125
"M",305,"171",444,468.65990990991
"M",305,"173",444,385.216216216216
"M",305,"286",456,417.934210526316
"M",305,"287",455,483.971428571429
"M",305,"288",388,448.072164948454
"M",305,"310",611,372.009819967267
"M",305,"328",515,515.015533980583
"M",305,"347",532,440.753759398496
"M",305,"351",409,643.814180929095
"M",305,"45",380,778.405263157895
"M",306,"310",374,368.81550802139
"M",306,"329",673,454.35661218425
"M",306,"331",374,514.901069518717
"M",308,"167",572,471.372377622378
"M",309,"354",409,437.804400977995
"M",310,"305",734,337.905994550409
"M",310,"306",473,400.505285412262
"M",310,"312",803,259.723536737235
"M",310,"329",475,335.187368421053
"M",310,"384",467,833.408993576017
"M",312,"310",522,256.471264367816
"M",312,"312",656,1278.09146341463
"M",315,"329",427,541.709601873536
"M",316,"291",397,288.382871536524
"M",316,"321",391,568.675191815857
"M",317,"291",371,370.33153638814
"M",317,"295",669,561.440956651719
"M",317,"301",572,269.08041958042
"M",317,"302",935,259.198930481283
"M",317,"340",369,540.40379403794
"M",318,"295",588,331.799319727891
"M",318,"297",406,345.985221674877
"M",318,"302",616,412.180194805195
"M",319,"295",540,309.092592592593
"M",319,"297",561,368.675579322638
"M",319,"302",683,410.0878477306
"M",320,"295",800,382.4775
"M",320,"302",492,452.166666666667
"M",321,"280",579,482.46804835924
"M",321,"295",833,348.446578631453
"M",321,"321",424,1146.90094339623
"M",322,"340",368,274.885869565217
"M",323,"295",408,429.752450980392
"M",323,"340",642,274.894080996885
"M",324,"340",554,492.893501805054
"M",325,"291",418,380.255980861244
"M",325,"302",525,273.988571428571
"M",325,"340",401,532.935162094763
"M",326,"329",741,521.7665317139
"M",327,"139",382,1291.19371727749
"M",327,"175",473,1047.22832980973
"M",327,"327",1025,1589.91024390244
"M",327,"360",389,1587.18251928021
"M",327,"391",661,940.56278366112
"M",327,"449",371,1188
"M",328,"288",400,190.115
"M",328,"305",565,507.371681415929
"M",328,"306",411,491.14598540146
"M",328,"310",596,240.728187919463
"M",329,"303",371,536.145552560647
"M",329,"304",461,539.546637744035
"M",329,"305",505,513.005940594059
"M",329,"306",525,492.83619047619
"M",329,"310",606,342.26402640264
"M",329,"315",656,459.810975609756
"M",329,"326",1717,456.140361094933
"M",329,"333",519,325.050096339114
"M",331,"326",398,415.321608040201
"M",332,"326",380,416.013157894737
"M",333,"305",436,347.080275229358
"M",333,"326",575,313.375652173913
"M",333,"329",496,299.824596774194
"M",333,"369",372,358.715053763441
"M",334,"390",419,546.424821002387
"M",335,"340",373,677.43163538874
"M",337,"359",447,503.527964205817
"M",337,"397",374,479.622994652406
"M",340,"276",424,584.580188679245
"M",340,"295",393,536.10941475827
"M",340,"317",495,509.470707070707
"M",340,"324",1096,309.759124087591
"M",340,"325",645,434.547286821705
"M",340,"337",727,406.2984869326
"M",340,"338",492,379.747967479675
"M",346,"337",546,363.17032967033
"M",347,"305",407,428.375921375921
"M",347,"309",383,411.798955613577
"M",347,"390",501,455.954091816367
"M",348,"284",391,479.427109974425
"M",348,"305",394,419.225888324873
"M",348,"351",391,354.849104859335
"M",348,"352",583,356.783876500858
"M",351,"310",495,442.29696969697
"M",351,"326",478,471.202928870293
"M",352,"347",495,424.335353535354
"M",352,"353",402,310.253731343284
"M",352,"354",878,434.602505694761
"M",352,"362",416,278.629807692308
"M",352,"369",599,441.819699499165
"M",353,"352",374,429.33422459893
"M",354,"352",483,483.861283643892
"M",354,"363",390,330.135897435897
"M",356,"359",875,602.148571428571
"M",356,"361",486,190.639917695473
"M",356,"394",424,422.768867924528
"M",357,"359",795,407.147169811321
"M",357,"361",461,318.151843817787
"M",359,"340",392,422.540816326531
"M",359,"356",1273,439.529457973291
"M",359,"357",1460,261.407534246575
"M",359,"358",484,227.144628099174
"M",359,"361",519,553.990366088632
"M",359,"372",678,500.985250737463
"M",359,"373",656,314.254573170732
"M",360,"300",437,903.926773455378
"M",360,"327",380,1331.19210526316
"M",360,"360",574,1384.74216027875
"M",360,"391",559,903.890876565295
"M",360,"449",417,1759.25179856115
"M",363,"369",812,334.261083743842
"M",363,"390",532,494.947368421053
"M",365,"369",460,486.239130434783
"M",365,"390",377,573.26525198939
"M",366,"369",1131,161.632183908046
"M",366,"384",422,275.177725118483
"M",367,"369",428,209.032710280374
"M",369,"352",399,520.055137844612
"M",369,"363",1076,337.135687732342
"M",369,"365",540,505.775925925926
"M",369,"366",612,208.68954248366
"M",369,"372",588,357.229591836735
"M",370,"390",463,301.488120950324
"M",371,"370",412,158.46359223301
"M",371,"390",500,341.992
"M",372,"359",667,551.112443778111
"M",372,"370",835,265.917365269461
"M",372,"372",599,1272.07178631052
"M",372,"394",987,333.045592705167
"M",373,"359",775,405.585806451613
"M",374,"338",421,430.038004750594
"M",377,"370",395,485.075949367089
"M",377,"425",374,382.021390374332
"M",378,"370",411,401.793187347932
"M",382,"326",520,493.176923076923
"M",384,"366",605,353.874380165289
"M",384,"387",423,402.522458628842
"M",384,"389",787,294.632782719187
"M",384,"390",687,378.589519650655
"M",384,"392",413,360.389830508475
"M",384,"419",450,353.764444444444
"M",385,"389",870,265.318390804598
"M",385,"390",859,342.467986030268
"M",385,"419",893,315.438969764838
"M",385,"437",371,646.323450134771
"M",386,"389",696,272.609195402299
"M",386,"390",514,299.247081712062
"M",386,"419",541,400.881700554529
"M",387,"384",609,281.376026272578
"M",387,"385",828,255.756038647343
"M",389,"384",461,329.138828633406
"M",389,"385",1090,291.060550458716
"M",389,"386",903,329.324473975637
"M",390,"334",706,571.379603399433
"M",390,"335",434,573.112903225806
"M",390,"354",395,410.273417721519
"M",390,"363",455,538.876923076923
"M",390,"370",456,272.804824561404
"M",390,"385",916,362.325327510917
"M",390,"386",576,353.454861111111
"M",390,"392",494,207.864372469636
"M",390,"393",433,269.928406466513
"M",390,"394",393,290.992366412214
"M",390,"396",731,332.287277701778
"M",390,"398",1017,484.77482792527
"M",390,"413",382,388.743455497382
"M",390,"414",731,253.072503419973
"M",390,"420",695,286.146762589928
"M",390,"421",537,204.756052141527
"M",390,"425",434,585.384792626728
"M",390,"427",523,678.223709369025
"M",390,"436",642,394.869158878505
"M",390,"437",462,431.699134199134
"M",391,"175",521,1207.14779270633
"M",391,"296",405,1279.19012345679
"M",391,"300",914,975.446389496718
"M",391,"327",889,910.356580427447
"M",391,"360",448,1018.44419642857
"M",391,"391",735,1601.5387755102
"M",391,"434",561,862.729055258467
"M",391,"445",459,1115.35511982571
"M",392,"385",387,423.684754521964
"M",392,"390",637,230.783359497645
"M",392,"398",819,394.028083028083
"M",393,"325",430,563.33023255814
"M",393,"356",437,389.75057208238
"M",393,"372",393,339.641221374046
"M",393,"390",564,298.287234042553
"M",394,"336",567,486.162257495591
"M",394,"356",468,346.205128205128
"M",394,"372",1081,252.54579093432
"M",394,"379",570,173.685964912281
"M",394,"390",441,313.886621315193
"M",396,"390",599,411.49081803005
"M",396,"398",466,280.111587982833
"M",397,"399",402,234.47263681592
"M",398,"358",679,394.39911634757
"M",398,"390",747,504.979919678715
"M",398,"392",648,426.990740740741
"M",398,"394",533,304.553470919325
"M",398,"425",455,260.865934065934
"M",398,"427",558,429.881720430108
"M",402,"375",473,318.217758985201
"M",402,"428",638,400.492163009404
"M",402,"431",410,432.217073170732
"M",402,"432",470,505.917021276596
"M",402,"444",515,489.883495145631
"M",404,"404",395,1273.96202531646
"M",405,"405",487,1420.26283367556
"M",407,"407",525,1058.02857142857
"M",414,"390",506,317.741106719368
"M",419,"384",685,332.836496350365
"M",419,"385",503,345.854870775348
"M",419,"386",493,328.231237322515
"M",420,"390",405,328.358024691358
"M",421,"390",383,223.879895561358
"M",422,"439",374,410.419786096257
"M",423,"425",558,300.043010752688
"M",425,"423",402,370.169154228856
"M",427,"390",525,695.712380952381
"M",427,"398",955,329.915183246073
"M",428,"402",460,327.071739130435
"M",431,"402",456,381.133771929825
"M",431,"430",474,353.911392405063
"M",431,"440",786,440.912213740458
"M",432,"402",472,475.555084745763
"M",432,"440",651,384.955453149002
"M",433,"435",487,208.35523613963
"M",433,"436",873,311.870561282932
"M",434,"300",385,1138.42337662338
"M",434,"391",598,767.095317725752
"M",434,"434",1435,1385.02299651568
"M",436,"390",603,358.237147595357
"M",436,"433",512,309.19921875
"M",436,"439",827,294.370012091898
"M",437,"396",424,482.830188679245
"M",437,"439",656,245.307926829268
"M",439,"372",371,791.169811320755
"M",439,"436",1297,341.139552814187
"M",439,"437",767,191.03520208605
"M",440,"431",1045,415.263157894737
"M",440,"432",982,337.329938900204
"M",440,"442",730,241.542465753425
"M",440,"443",702,378.598290598291
"M",440,"444",887,409.104847801578
"M",443,"440",557,475.326750448833
"M",444,"402",572,660.886363636364
"M",444,"440",881,401.532349602724
"M",445,"391",431,1170.28306264501
"M",445,"434",385,912.961038961039
"M",445,"445",470,1616.09361702128
"M",447,"28",423,363.725768321513
"M",447,"39",394,437.210659898477
"M",448,"113",368,472.733695652174
"M",448,"27",459,702.095860566449
"M",448,"448",395,1204.5417721519
"M",449,"139",705,913.670921985816
"M",449,"175",803,842.358655043587
"M",449,"190",663,776.47963800905
"M",449,"222",678,1174.78466076696
"M",449,"241",966,1599.60041407867
"M",449,"247",829,671.896260554885
"M",449,"260",814,1370.67444717445
"M",449,"296",557,1272.07360861759
"M",449,"300",407,1044.67813267813
"M",449,"33",883,864.433748584371
"M",449,"449",1927,1256.07680332122
"M",449,"459",468,1250.20512820513
"M",449,"464",554,1418.22924187726
"M",449,"479",495,1284.15151515152
"M",450,"115",401,485.351620947631
"M",450,"266",694,351.537463976945
"M",450,"450",397,1271.60957178841
"M",451,"227",384,305.947916666667
"M",451,"237",408,341.230392156863
"M",451,"238",371,343.431266846361
"M",452,"208",683,507.784773060029
"M",452,"211",1413,451.238499646143
"M",452,"252",466,358.401287553648
"M",452,"32",554,628.783393501805
"M",454,"190",418,1145.14832535885
"M",454,"241",543,766.939226519337
"M",454,"260",424,1651.04952830189
"M",454,"33",421,1245.17814726841
"M",454,"449",481,1118.04158004158
"M",454,"454",477,1280.19916142558
"M",459,"222",521,770.003838771593
"M",459,"241",625,726.9872
"M",459,"260",535,1835.48598130841
"M",459,"33",510,1336.85098039216
"M",459,"449",431,1322.97215777262
"M",459,"459",512,1374.88671875
"M",460,"204",499,551.49498997996
"M",460,"208",1241,663.176470588235
"M",460,"210",570,518.835087719298
"M",461,"208",443,828.530474040632
"M",462,"208",557,779.014362657092
"M",463,"208",379,781.736147757256
"M",463,"217",372,948.879032258065
"M",463,"465",1241,406.082191780822
"M",464,"257",369,1213.31707317073
"M",464,"449",519,1526.68015414258
"M",464,"467",668,542.380239520958
"M",464,"472",1004,719.497011952191
"M",465,"197",784,630.280612244898
"M",465,"242",740,513.598648648649
"M",465,"463",1721,463.275421266705
"M",465,"476",546,460.783882783883
"M",466,"197",1125,588.098666666667
"M",466,"242",752,600.267287234043
"M",466,"476",595,424.331092436975
"M",467,"241",600,928.446666666667
"M",467,"33",499,1150.86573146293
"M",467,"464",1043,527.734419942474
"M",468,"271",474,1237.89873417722
"M",468,"468",771,482.487678339818
"M",470,"468",374,320.149732620321
"M",470,"475",397,350.916876574307
"M",471,"475",491,298.169042769857
"M",472,"160",559,841.212880143113
"M",472,"190",446,1378.5269058296
"M",472,"241",381,1212.11023622047
"M",472,"257",419,689.847255369928
"M",472,"260",457,1243.04595185996
"M",472,"464",444,783.367117117117
"M",472,"472",691,1263.32706222865
"M",474,"211",878,524.842824601367
"M",475,"197",429,1029.44289044289
"M",475,"211",845,476.700591715976
"M",475,"245",497,444.593561368209
"M",475,"470",438,370.961187214612
"M",475,"471",399,295.022556390977
"M",476,"197",404,908.876237623762
"M",476,"208",391,647.572890025575
"M",476,"211",543,474.959484346225
"M",476,"217",382,543.473821989529
"M",476,"266",382,1359.80890052356
"M",476,"465",569,557.128295254833
"M",476,"466",780,445.182051282051
"M",478,"477",450,230.442222222222
"M",479,"241",449,1108.50111358575
"M",479,"257",389,614.3264781491
"M",480,"480",452,909.535398230089
